ProjectName,Period,EffectiveComments,ReviewThreads,GeneralComments,Additions,Deletions,Commits,IsMerged,Assignees,ChangedFiles
halide/Halide,20,1,5,0,83,13,3,True,0,5
halide/Halide,20,4,4,1,12,9,2,True,0,1
halide/Halide,20,1,3,2,137,164,7,True,0,9
halide/Halide,20,3,3,1,6,3,3,True,0,1
halide/Halide,21,1,2,1,37,22,3,True,0,3
halide/Halide,21,1,1,3,176,298,3,True,0,6
halide/Halide,21,2,10,2,45,26,5,True,0,3
halide/Halide,21,10,25,5,280,46,22,True,0,27
halide/Halide,21,3,3,0,171,51,8,True,0,6
halide/Halide,21,9,21,2,991,75,50,True,0,19
halide/Halide,21,2,4,1,29,3,3,True,0,5
halide/Halide,21,2,5,2,55,43,8,True,0,6
halide/Halide,21,2,5,1,359,38,10,True,0,6
halide/Halide,21,4,4,0,2003,173,42,True,0,64
halide/Halide,21,3,6,0,80,0,2,True,0,4
halide/Halide,21,3,5,1,87,68,5,True,0,2
halide/Halide,22,1,2,0,22,20,2,True,0,1
halide/Halide,22,8,40,6,1961,33,41,True,0,22
halide/Halide,22,1,4,10,20,2,3,True,0,2
halide/Halide,22,3,3,3,80,0,3,True,0,1
halide/Halide,22,1,2,0,5,1,2,True,0,1
halide/Halide,22,3,3,3,156,16,8,True,0,6
halide/Halide,22,2,2,0,12,2,2,True,0,1
halide/Halide,22,1,5,7,10,2,2,False,0,1
halide/Halide,22,7,7,8,144,132,4,True,0,4
halide/Halide,22,2,2,3,9,11,3,True,0,2
halide/Halide,22,2,2,1,4,42,2,True,0,6
halide/Halide,22,72,89,16,331,179,48,True,0,11
halide/Halide,22,8,15,4,144,105,5,True,0,7
halide/Halide,22,1,2,6,18,0,2,True,0,2
halide/Halide,22,2,5,1,539,614,5,True,0,13
halide/Halide,22,2,2,3,45,11,3,True,0,2
halide/Halide,22,1,2,1,214,0,3,True,0,3
halide/Halide,22,1,2,0,0,0,2,True,0,0
halide/Halide,22,11,20,0,1922,50,42,True,0,22
halide/Halide,22,1,1,3,8,4,2,True,0,1
halide/Halide,22,7,7,0,33,0,4,True,0,6
halide/Halide,23,5,39,1,1235,602,16,True,0,32
halide/Halide,23,3,3,6,205,2,8,True,0,7
halide/Halide,23,2,3,1,193,77,35,True,0,20
halide/Halide,23,1,2,2,104,68,2,True,0,18
halide/Halide,23,1,9,2,707,656,12,True,0,21
halide/Halide,23,4,8,3,566,24,13,True,0,15
halide/Halide,23,2,2,1,21,12,2,True,0,1
halide/Halide,23,6,7,3,368,24,15,True,0,17
halide/Halide,23,1,1,3,39,1,3,True,0,3
halide/Halide,23,1,1,5,3,1,3,True,0,1
halide/Halide,23,1,1,0,51,21,3,True,0,4
halide/Halide,23,2,4,1,13,7,2,True,0,7
halide/Halide,23,1,9,3,269,54,8,True,0,10
halide/Halide,23,5,5,1,110,50,5,True,0,2
halide/Halide,23,3,6,3,1348,440,13,True,0,19
halide/Halide,24,2,2,1,28,2,3,True,0,3
halide/Halide,24,2,2,1,154,47,4,False,0,3
halide/Halide,24,8,11,2,2381,73,31,True,0,10
halide/Halide,24,6,7,2,285,42,12,False,0,12
halide/Halide,24,2,7,9,13,6,11,True,0,7
halide/Halide,24,1,5,1,761,551,13,True,0,3
halide/Halide,24,1,2,1,41,150,3,True,0,3
halide/Halide,24,2,3,0,15,1,2,True,0,1
halide/Halide,24,6,13,1,478,11,4,True,0,4
halide/Halide,24,3,8,1,219,35,9,True,0,22
halide/Halide,24,7,19,3,1339,109,92,True,0,17
halide/Halide,24,4,6,9,831,856,11,True,0,28
halide/Halide,24,1,2,0,207,47,6,True,0,14
halide/Halide,24,9,22,1,2496,272,11,True,0,25
halide/Halide,24,2,5,1,199,46,3,True,0,16
halide/Halide,24,3,3,0,87,0,2,True,0,2
halide/Halide,24,21,75,20,7526,51,32,True,0,68
halide/Halide,24,3,5,1,109,7,15,True,0,6
halide/Halide,24,1,6,0,142,7,3,True,0,2
halide/Halide,24,20,25,8,299,15,39,False,0,4
halide/Halide,25,1,1,0,24,8,5,True,0,3
halide/Halide,25,7,19,9,258,8,8,True,0,5
halide/Halide,25,1,11,9,129,2,7,True,0,3
halide/Halide,25,4,5,0,66,31,4,True,0,4
halide/Halide,25,4,6,6,289,40,9,True,0,9
halide/Halide,25,1,1,11,103,14,7,True,0,6
halide/Halide,25,1,3,1,347,81,10,True,0,6
halide/Halide,25,1,1,2,224,8,5,True,0,8
halide/Halide,25,2,10,2,102,22,7,True,0,10
halide/Halide,25,3,3,4,104,0,3,True,0,2
halide/Halide,25,3,5,1,118,16,4,True,0,5
halide/Halide,25,2,2,0,10,0,2,True,0,2
halide/Halide,25,32,34,7,764,373,24,True,0,25
halide/Halide,25,2,4,2,186,135,5,True,0,9
halide/Halide,25,1,1,0,45,39,5,True,0,3
halide/Halide,25,3,4,0,27,5,3,True,0,2
halide/Halide,25,2,3,0,201,20,8,True,0,3
halide/Halide,25,2,6,0,32,8,9,True,0,3
DynamoDS/Dynamo,1,1,13,9,947,370,61,True,0,20
DynamoDS/Dynamo,1,1,1,0,26,28,3,True,0,1
DynamoDS/Dynamo,1,13,21,1,227,2,3,True,0,3
DynamoDS/Dynamo,1,1,4,2,218,6,2,True,0,9
DynamoDS/Dynamo,1,2,3,0,99,16,2,True,0,5
DynamoDS/Dynamo,2,4,30,5,24568,20001,14,False,0,50
DynamoDS/Dynamo,2,2,5,2,680,0,36,False,0,9
DynamoDS/Dynamo,2,3,3,2,344,6,5,True,0,6
DynamoDS/Dynamo,2,1,14,2,7445,377,20,True,0,194
DynamoDS/Dynamo,2,3,8,1,1452,1227,6,True,0,17
DynamoDS/Dynamo,3,4,7,5,534,0,4,True,0,4
DynamoDS/Dynamo,3,3,9,11,0,0,12,False,1,0
DynamoDS/Dynamo,3,6,34,5,9854,177,7,True,0,46
DynamoDS/Dynamo,3,2,12,4,286,28,5,True,0,11
DynamoDS/Dynamo,3,12,13,7,148,12,6,True,0,11
DynamoDS/Dynamo,3,3,4,2,29,25,3,True,0,4
DynamoDS/Dynamo,3,3,5,4,1478,144,54,True,0,37
DynamoDS/Dynamo,3,6,12,3,575,54,10,True,0,6
DynamoDS/Dynamo,3,1,1,0,10,0,2,True,0,2
DynamoDS/Dynamo,3,2,5,7,297,33,7,True,0,18
DynamoDS/Dynamo,3,1,1,1,357,278,3,True,0,25
DynamoDS/Dynamo,3,6,10,10,201,14,7,True,0,15
DynamoDS/Dynamo,3,13,28,6,1026,169,34,True,0,19
DynamoDS/Dynamo,3,21,27,2,145,14,5,True,0,5
DynamoDS/Dynamo,3,1,1,3,1979,126,6,False,0,11
DynamoDS/Dynamo,3,3,5,7,753,235,7,True,0,26
DynamoDS/Dynamo,3,1,2,5,155,74,2,True,0,8
DynamoDS/Dynamo,3,1,4,4,21,4,1,True,0,3
DynamoDS/Dynamo,3,1,4,1,236,139,2,True,0,6
DynamoDS/Dynamo,3,13,17,3,254,4,8,True,0,6
DynamoDS/Dynamo,4,3,5,2,76,27,9,True,0,8
DynamoDS/Dynamo,4,3,3,3,3,4,2,True,0,1
DynamoDS/Dynamo,4,2,15,5,122,9,7,True,0,9
DynamoDS/Dynamo,4,13,19,19,8283,7295,104,True,1,509
DynamoDS/Dynamo,4,2,14,12,277,340,11,True,1,18
DynamoDS/Dynamo,4,6,10,6,224,52,10,True,1,12
DynamoDS/Dynamo,4,3,5,3,437,0,2,True,1,8
DynamoDS/Dynamo,4,6,13,6,2633,14,5,False,1,28
DynamoDS/Dynamo,4,22,38,6,417,0,9,True,0,6
DynamoDS/Dynamo,4,3,6,4,136,86,3,True,1,10
DynamoDS/Dynamo,4,6,17,10,191,141,6,True,1,12
DynamoDS/Dynamo,4,1,4,1,82,11,2,True,0,5
DynamoDS/Dynamo,4,3,4,3,3167,143,8,True,0,16
DynamoDS/Dynamo,4,1,1,3,75,6,5,True,0,2
DynamoDS/Dynamo,4,28,43,17,491,52,46,True,1,16
DynamoDS/Dynamo,4,1,1,3,10,2,3,True,0,2
DynamoDS/Dynamo,4,11,22,10,494,280,7,True,1,34
DynamoDS/Dynamo,4,1,1,4,211,0,3,True,0,5
DynamoDS/Dynamo,4,16,18,5,347,70,6,True,0,8
DynamoDS/Dynamo,4,1,1,2,391,24,3,True,0,2
DynamoDS/Dynamo,5,1,1,1,18,2,3,True,0,1
DynamoDS/Dynamo,5,1,8,2,49,1,5,True,0,2
DynamoDS/Dynamo,5,2,12,4,1902,131,27,True,0,18
DynamoDS/Dynamo,5,2,2,1,18,5,1,True,0,1
DynamoDS/Dynamo,5,1,1,3,946,74,11,False,1,34
DynamoDS/Dynamo,5,2,5,3,201,6,2,True,1,6
DynamoDS/Dynamo,5,5,31,3,228,42,2,True,1,10
DynamoDS/Dynamo,5,2,4,0,30,3,2,True,0,4
DynamoDS/Dynamo,5,1,1,4,7,1,6,True,0,1
DynamoDS/Dynamo,5,1,3,6,101,8,7,True,1,6
DynamoDS/Dynamo,5,1,7,2,226,13,6,True,0,5
DynamoDS/Dynamo,5,3,4,2,20,4,5,True,1,1
DynamoDS/Dynamo,5,1,2,2,17,0,5,True,0,1
DynamoDS/Dynamo,5,1,23,5,346,31,36,True,1,13
DynamoDS/Dynamo,5,2,5,5,34481,16776,250,True,0,179
DynamoDS/Dynamo,5,1,6,7,108,12,7,False,0,4
DynamoDS/Dynamo,5,3,5,7,61,16,16,True,1,4
DynamoDS/Dynamo,5,2,11,3,144,1136,6,True,0,41
DynamoDS/Dynamo,5,5,6,19,342,73,32,True,1,6
DynamoDS/Dynamo,5,1,13,2,150,150,16,True,0,14
DynamoDS/Dynamo,5,2,14,3,182,476,13,True,0,14
DynamoDS/Dynamo,5,3,8,10,840,279,44,True,0,31
DynamoDS/Dynamo,5,2,2,3,1,1,3,True,0,1
DynamoDS/Dynamo,5,2,3,8,740,0,8,True,0,5
DynamoDS/Dynamo,6,1,2,1,13,4,8,True,0,2
DynamoDS/Dynamo,6,4,16,3,495,21,13,True,0,3
DynamoDS/Dynamo,6,1,3,1,15,0,8,True,0,4
DynamoDS/Dynamo,6,1,3,6,406,85,12,True,0,7
DynamoDS/Dynamo,6,1,13,7,255,30,3,True,0,4
DynamoDS/Dynamo,6,1,1,1,21,7,2,True,0,6
DynamoDS/Dynamo,6,3,7,5,215,162,20,True,0,10
DynamoDS/Dynamo,6,4,11,2,54,24,12,True,0,5
DynamoDS/Dynamo,6,4,10,6,835,169,21,True,0,20
DynamoDS/Dynamo,6,4,18,1,474,413,14,True,0,4
DynamoDS/Dynamo,6,2,5,2,269,281,2,True,0,14
DynamoDS/Dynamo,6,1,6,6,62,20,18,True,0,3
DynamoDS/Dynamo,6,6,34,2,4557,1027,99,True,0,77
DynamoDS/Dynamo,6,6,29,5,1014,41610,45,True,0,50
DynamoDS/Dynamo,6,3,12,6,643,512,3,True,0,39
DynamoDS/Dynamo,6,1,6,3,64,29,2,True,0,4
DynamoDS/Dynamo,6,1,6,0,22,1,2,True,0,2
DynamoDS/Dynamo,6,1,19,2,405,604,22,True,0,20
DynamoDS/Dynamo,6,3,18,10,276,140,25,True,0,6
DynamoDS/Dynamo,6,1,2,9,183,19,3,True,0,2
DynamoDS/Dynamo,6,2,2,2,52,38,3,False,0,4
DynamoDS/Dynamo,6,2,4,3,31,26,4,True,0,12
DynamoDS/Dynamo,6,1,1,2,1,23,2,True,0,9
DynamoDS/Dynamo,7,3,4,4,745,439,13,True,0,43
DynamoDS/Dynamo,7,4,11,8,537,4,6,True,1,16
DynamoDS/Dynamo,7,6,7,6,0,0,4,True,0,0
DynamoDS/Dynamo,7,2,4,2,85,11,5,True,0,2
DynamoDS/Dynamo,7,1,1,2,7,1,2,True,0,1
DynamoDS/Dynamo,7,6,12,6,270,8,23,True,0,16
DynamoDS/Dynamo,7,2,10,5,70,27,24,True,1,3
DynamoDS/Dynamo,7,4,6,3,403,19,10,True,0,10
DynamoDS/Dynamo,7,1,4,1,14,4,3,True,0,1
DynamoDS/Dynamo,7,4,10,5,409,101,12,True,0,14
DynamoDS/Dynamo,7,2,23,20,0,0,14,True,1,0
DynamoDS/Dynamo,7,2,13,5,166,42,4,True,0,6
DynamoDS/Dynamo,7,2,12,13,0,0,10,True,0,0
DynamoDS/Dynamo,7,3,6,3,73,41,4,True,0,7
DynamoDS/Dynamo,7,1,2,3,40,3,4,True,0,3
DynamoDS/Dynamo,7,3,4,8,223,154,23,True,0,28
DynamoDS/Dynamo,7,11,28,2,75,7,8,True,0,4
DynamoDS/Dynamo,7,2,4,4,46,71,6,True,0,6
DynamoDS/Dynamo,7,3,15,2,294,533,9,True,0,9
DynamoDS/Dynamo,7,1,1,0,0,0,2,True,0,0
DynamoDS/Dynamo,7,10,12,3,283,1,7,True,0,4
DynamoDS/Dynamo,7,1,1,5,0,0,4,True,0,0
DynamoDS/Dynamo,7,2,13,2,63,62,11,True,0,7
DynamoDS/Dynamo,7,2,6,1,654,15,21,True,0,10
DynamoDS/Dynamo,7,2,3,1,48,0,4,True,0,1
DynamoDS/Dynamo,7,1,4,2,80,122,13,True,0,10
DynamoDS/Dynamo,7,2,4,3,259,0,3,True,0,2
DynamoDS/Dynamo,7,1,2,1,9,5,2,True,0,1
DynamoDS/Dynamo,7,7,7,4,16,0,3,True,0,1
DynamoDS/Dynamo,8,2,20,4,1693,695,11,True,0,84
DynamoDS/Dynamo,8,1,4,2,91,66,2,True,0,5
DynamoDS/Dynamo,8,10,31,7,15900,17972,100,False,0,307
DynamoDS/Dynamo,8,1,2,2,900,896,2,False,0,20
DynamoDS/Dynamo,8,8,12,19,0,0,40,True,0,0
DynamoDS/Dynamo,8,1,6,4,282,53,16,False,1,9
DynamoDS/Dynamo,8,2,7,0,5,4,1,False,0,3
DynamoDS/Dynamo,8,1,3,7,0,0,6,False,0,0
DynamoDS/Dynamo,8,2,3,5,20,1,1,False,0,2
DynamoDS/Dynamo,8,3,3,1,79,16,6,True,0,5
DynamoDS/Dynamo,8,3,3,1,64,50,5,True,0,3
DynamoDS/Dynamo,8,6,10,3,356,1069,14,True,0,94
DynamoDS/Dynamo,8,1,3,3,30,26,7,True,0,5
DynamoDS/Dynamo,8,2,10,4,100,39,3,True,0,7
DynamoDS/Dynamo,8,3,4,1,143,49,4,True,0,3
DynamoDS/Dynamo,8,1,4,6,310,11,18,True,0,11
DynamoDS/Dynamo,8,21,36,17,635,124,43,True,1,27
DynamoDS/Dynamo,8,1,4,4,146,53,5,True,0,8
DynamoDS/Dynamo,8,5,19,15,1074,606,49,True,0,40
DynamoDS/Dynamo,9,2,7,5,209,62,9,True,0,24
DynamoDS/Dynamo,9,14,35,11,146,82,10,True,0,23
DynamoDS/Dynamo,9,2,2,3,40,3,3,True,0,6
DynamoDS/Dynamo,9,5,20,9,626,795,12,True,0,23
DynamoDS/Dynamo,9,1,1,14,0,0,17,True,0,0
DynamoDS/Dynamo,10,2,6,2,24,71,6,True,0,6
DynamoDS/Dynamo,10,1,1,2,0,0,3,True,1,0
DynamoDS/Dynamo,10,3,4,4,160,36,5,True,1,14
DynamoDS/Dynamo,10,1,2,5,15,10,5,True,1,4
DynamoDS/Dynamo,10,10,15,3,2546,21,7,True,0,20
DynamoDS/Dynamo,10,1,1,3,11,3,2,True,0,2
DynamoDS/Dynamo,10,1,2,5,439,56,17,True,0,14
DynamoDS/Dynamo,10,1,4,1,79,1122,4,False,0,10
DynamoDS/Dynamo,10,11,15,2,109,72,5,True,0,6
DynamoDS/Dynamo,10,1,2,10,0,0,14,True,1,0
DynamoDS/Dynamo,10,10,10,5,1733,1136,250,True,1,28
DynamoDS/Dynamo,10,4,18,2,1562,1229,163,True,0,149
DynamoDS/Dynamo,10,1,11,2,495,46,10,False,0,22
DynamoDS/Dynamo,10,1,4,3,52,42,7,False,0,5
DynamoDS/Dynamo,10,1,3,2,56,12,4,True,0,4
DynamoDS/Dynamo,10,6,11,2,225,74,7,True,0,25
DynamoDS/Dynamo,10,1,1,2,7,2,2,True,1,2
DynamoDS/Dynamo,10,3,7,4,73,72,5,True,1,6
DynamoDS/Dynamo,10,1,3,7,78,47,8,True,1,9
DynamoDS/Dynamo,10,2,5,2,2074,36,6,True,0,18
DynamoDS/Dynamo,10,8,10,10,652,2,10,True,0,10
DynamoDS/Dynamo,10,7,17,4,99,13,5,True,0,9
DynamoDS/Dynamo,10,24,49,4,693,400,31,True,0,35
DynamoDS/Dynamo,10,1,3,6,674,86,7,True,0,15
DynamoDS/Dynamo,10,11,19,5,632,559,20,True,0,45
DynamoDS/Dynamo,11,2,5,5,0,0,6,True,1,0
DynamoDS/Dynamo,11,1,2,2,153,60,15,True,0,4
DynamoDS/Dynamo,11,1,1,0,35,1,2,True,0,2
DynamoDS/Dynamo,11,2,9,2,52,5,5,True,1,5
DynamoDS/Dynamo,11,1,1,0,2,0,2,True,0,1
DynamoDS/Dynamo,11,1,5,1,106,157,12,True,1,13
DynamoDS/Dynamo,11,5,5,1,1,8,3,True,1,1
DynamoDS/Dynamo,11,19,55,10,750,170,250,True,1,28
DynamoDS/Dynamo,11,5,14,1,415,118,17,True,1,23
DynamoDS/Dynamo,11,3,6,3,1685,619,83,True,1,56
DynamoDS/Dynamo,11,1,3,2,15,3,2,True,1,1
DynamoDS/Dynamo,11,3,3,2,60,10,5,True,1,3
DynamoDS/Dynamo,11,3,8,3,671,123,8,True,1,6
DynamoDS/Dynamo,11,2,2,5,10,1,8,True,1,2
DynamoDS/Dynamo,11,2,15,1,370,282,18,True,0,22
DynamoDS/Dynamo,11,3,9,2,209,107,10,True,0,21
DynamoDS/Dynamo,11,1,3,2,2054,247,6,False,0,11
DynamoDS/Dynamo,11,2,20,3,440,544,100,True,1,44
DynamoDS/Dynamo,11,1,1,1,64,3,3,True,0,2
DynamoDS/Dynamo,11,3,6,6,105,1,6,True,1,5
DynamoDS/Dynamo,11,3,5,1,21,5,8,True,0,2
DynamoDS/Dynamo,11,4,4,3,0,68,7,True,1,1
DynamoDS/Dynamo,11,1,2,1,151,122,8,True,0,14
DynamoDS/Dynamo,11,1,4,2,21,6,2,True,1,7
DynamoDS/Dynamo,11,11,13,2,967,417,11,True,0,11
DynamoDS/Dynamo,11,5,6,4,184,441,5,True,1,7
DynamoDS/Dynamo,11,2,6,1,106,15,4,True,1,4
DynamoDS/Dynamo,11,13,13,7,68,0,12,True,0,2
DynamoDS/Dynamo,11,1,5,1,154,11,2,True,0,5
DynamoDS/Dynamo,11,2,5,1,8,4,3,False,1,3
DynamoDS/Dynamo,11,4,4,4,86,8,8,True,1,5
DynamoDS/Dynamo,11,1,8,3,505,98,20,True,1,8
DynamoDS/Dynamo,11,4,5,3,216,30,11,True,1,15
DynamoDS/Dynamo,11,5,15,3,57,30,17,True,1,6
DynamoDS/Dynamo,11,6,6,12,394,28,7,True,1,12
DynamoDS/Dynamo,11,2,2,3,2,2,2,True,1,2
DynamoDS/Dynamo,11,11,43,9,1588,372,98,True,1,62
DynamoDS/Dynamo,11,3,7,3,72,17,2,True,0,3
DynamoDS/Dynamo,11,1,2,1,2,2,2,True,0,1
DynamoDS/Dynamo,11,4,7,2,55,23,4,True,1,19
DynamoDS/Dynamo,12,2,4,1,52,1,3,True,0,4
DynamoDS/Dynamo,12,2,4,11,119,10,14,True,1,9
DynamoDS/Dynamo,12,4,4,8,983,4,18,True,0,39
DynamoDS/Dynamo,12,2,8,3,150,4,6,True,1,3
DynamoDS/Dynamo,12,3,8,3,240,90,4,True,1,7
DynamoDS/Dynamo,12,2,9,2,271,43,9,False,1,3
DynamoDS/Dynamo,12,7,11,5,278,41,18,True,1,5
DynamoDS/Dynamo,12,2,3,2,56,29,7,True,1,8
DynamoDS/Dynamo,12,1,4,6,37,27,7,True,1,4
DynamoDS/Dynamo,12,4,14,4,114,7,14,True,1,13
DynamoDS/Dynamo,12,1,2,3,21,9,2,True,1,3
DynamoDS/Dynamo,12,1,1,9,10,4,5,True,0,1
DynamoDS/Dynamo,12,1,3,2,322,2,9,True,1,11
DynamoDS/Dynamo,12,1,1,1,28,15,3,True,0,5
DynamoDS/Dynamo,12,3,7,3,61,10,5,True,0,4
DynamoDS/Dynamo,12,3,13,7,247,79,25,False,0,7
DynamoDS/Dynamo,12,4,4,2,534,2049,5,True,0,11
DynamoDS/Dynamo,12,13,51,4,2767,310,76,True,1,50
DynamoDS/Dynamo,12,13,23,2,0,0,60,True,0,0
DynamoDS/Dynamo,12,7,12,5,325,0,5,True,1,4
DynamoDS/Dynamo,12,16,19,5,269,12,15,True,1,4
DynamoDS/Dynamo,13,1,2,5,152,1,7,True,1,7
DynamoDS/Dynamo,13,1,1,2,0,0,10,True,1,0
DynamoDS/Dynamo,13,2,2,6,377,134,12,True,1,6
DynamoDS/Dynamo,13,1,3,1,0,0,8,True,1,0
DynamoDS/Dynamo,13,3,5,1,96,30,5,True,1,7
DynamoDS/Dynamo,13,1,2,2,136,216,6,True,0,22
DynamoDS/Dynamo,13,2,4,2,0,0,2,True,1,0
DynamoDS/Dynamo,13,1,11,3,183,2,9,True,1,2
DynamoDS/Dynamo,13,1,2,5,26,2,2,True,1,1
DynamoDS/Dynamo,13,1,1,1,0,0,3,True,0,0
DynamoDS/Dynamo,13,6,14,4,284,42,2,True,1,12
DynamoDS/Dynamo,13,1,1,2,1,1,3,True,1,1
DynamoDS/Dynamo,13,2,5,5,112,1,4,True,1,6
DynamoDS/Dynamo,13,1,1,1,53,20,2,True,0,5
DynamoDS/Dynamo,13,1,2,1,17,26,2,True,0,2
DynamoDS/Dynamo,13,43,69,6,609,6,22,True,1,32
DynamoDS/Dynamo,13,11,18,5,333,17,25,False,1,14
DynamoDS/Dynamo,13,2,6,2,18,12,3,True,1,2
DynamoDS/Dynamo,13,7,26,1,575,132,14,True,1,14
DynamoDS/Dynamo,13,2,2,3,7,6,3,True,0,1
DynamoDS/Dynamo,13,4,5,3,38,8,11,True,1,6
DynamoDS/Dynamo,13,18,66,5,135698,3168,87,True,1,86
DynamoDS/Dynamo,13,8,37,7,0,0,21,True,0,0
DynamoDS/Dynamo,13,5,17,5,398,0,8,True,1,14
DynamoDS/Dynamo,13,10,54,7,1418,626,88,True,0,24
DynamoDS/Dynamo,13,1,7,1,262,14,7,True,0,6
DynamoDS/Dynamo,13,11,14,4,1474,346,14,True,1,29
DynamoDS/Dynamo,13,1,1,3,0,0,9,True,1,0
DynamoDS/Dynamo,13,2,2,1,12,10,1,True,0,4
DynamoDS/Dynamo,13,5,10,1,510,943,37,True,0,22
DynamoDS/Dynamo,14,2,3,6,2843,2098,10,True,1,10
DynamoDS/Dynamo,14,15,25,10,947,153,9,True,0,65
DynamoDS/Dynamo,14,2,8,5,207,50,8,True,1,11
DynamoDS/Dynamo,14,1,1,4,13,11,10,True,1,7
DynamoDS/Dynamo,14,2,4,3,81,4,1,True,1,4
DynamoDS/Dynamo,14,35,57,11,1643,20,61,True,1,31
DynamoDS/Dynamo,14,1,30,7,1014,196,17,True,1,39
DynamoDS/Dynamo,14,2,7,1,4,3,2,True,1,2
DynamoDS/Dynamo,14,2,2,1,74,0,2,True,1,4
DynamoDS/Dynamo,14,3,5,3,254,1,5,True,0,10
DynamoDS/Dynamo,14,5,14,2,261,4,9,True,1,5
DynamoDS/Dynamo,14,3,4,2,216,61,10,True,1,5
DynamoDS/Dynamo,14,1,2,2,574,22,5,True,0,15
DynamoDS/Dynamo,14,2,8,9,50,3,7,True,1,4
DynamoDS/Dynamo,14,2,3,0,73,15,4,True,1,4
DynamoDS/Dynamo,14,2,2,1,0,0,2,True,1,0
DynamoDS/Dynamo,14,2,3,1,0,0,3,True,0,0
DynamoDS/Dynamo,14,2,10,3,289,8,17,True,1,8
DynamoDS/Dynamo,14,2,14,7,86,4,19,True,0,9
DynamoDS/Dynamo,14,2,3,1,44642,3564,13,True,1,32
DynamoDS/Dynamo,15,8,12,4,338,71,30,True,1,25
DynamoDS/Dynamo,15,3,7,0,117,118,15,True,0,3
DynamoDS/Dynamo,15,1,15,4,555,221,31,True,1,18
DynamoDS/Dynamo,15,37,65,9,1172,105,40,True,0,30
DynamoDS/Dynamo,15,6,6,2,4,1,1,True,1,1
DynamoDS/Dynamo,15,1,5,1,576,44,2,True,0,23
DynamoDS/Dynamo,15,5,7,4,49,59,9,True,1,6
DynamoDS/Dynamo,15,1,2,0,28,9,3,True,0,2
DynamoDS/Dynamo,15,5,7,6,85,61,8,True,0,10
DynamoDS/Dynamo,15,1,1,1,0,0,3,True,0,0
DynamoDS/Dynamo,15,4,6,3,0,0,6,True,0,0
DynamoDS/Dynamo,15,1,1,1,6,3,2,True,0,1
DynamoDS/Dynamo,15,1,11,3,62,0,2,True,1,4
DynamoDS/Dynamo,15,2,6,3,578,0,22,True,0,16
DynamoDS/Dynamo,15,1,1,5,208,160,5,True,0,14
DynamoDS/Dynamo,15,18,20,11,1285,211,27,False,1,23
DynamoDS/Dynamo,15,3,11,3,667,18,23,True,1,25
DynamoDS/Dynamo,15,2,5,0,98,39,4,True,1,5
DynamoDS/Dynamo,15,8,12,1,119,9,10,True,0,8
DynamoDS/Dynamo,15,2,6,2,688,185,67,False,0,25
DynamoDS/Dynamo,15,2,5,2,82,168,4,False,1,7
DynamoDS/Dynamo,15,3,8,1,55,38,4,False,0,6
DynamoDS/Dynamo,15,1,3,1,0,0,3,True,0,0
DynamoDS/Dynamo,15,4,4,4,96,52,3,True,1,5
DynamoDS/Dynamo,15,3,8,1,254,195,7,True,1,12
DynamoDS/Dynamo,16,1,1,2,34,2,4,True,0,6
DynamoDS/Dynamo,16,1,2,5,109,12,7,True,0,7
DynamoDS/Dynamo,16,4,4,6,0,0,14,True,0,0
DynamoDS/Dynamo,16,2,2,1,592,0,2,True,1,25
DynamoDS/Dynamo,16,1,1,4,17,0,2,True,1,1
DynamoDS/Dynamo,16,6,6,2,87,14,11,True,0,12
DynamoDS/Dynamo,16,1,1,3,8,0,2,True,1,1
DynamoDS/Dynamo,16,5,8,5,359,35,12,False,0,13
DynamoDS/Dynamo,16,1,1,1,104,12,4,True,0,5
DynamoDS/Dynamo,16,4,11,7,171,26,8,True,1,12
DynamoDS/Dynamo,16,1,13,3,342,58,10,True,1,9
DynamoDS/Dynamo,16,4,4,4,62,12,5,True,1,2
DynamoDS/Dynamo,16,2,17,4,88,17,11,True,1,4
DynamoDS/Dynamo,16,4,6,1,53,13,5,True,0,8
DynamoDS/Dynamo,16,8,8,2,0,0,2,True,1,0
DynamoDS/Dynamo,16,1,1,1,50,10,5,True,1,3
DynamoDS/Dynamo,16,7,7,8,597,49,16,True,0,10
DynamoDS/Dynamo,16,3,7,2,34,9,3,True,0,9
DynamoDS/Dynamo,16,6,6,2,23,8,5,True,0,3
DynamoDS/Dynamo,16,1,1,0,18,9,3,True,0,9
DynamoDS/Dynamo,16,1,1,1,21,5,3,True,0,2
DynamoDS/Dynamo,16,2,7,1,435,429,17,True,1,10
DynamoDS/Dynamo,16,4,15,1,604,1052,46,True,1,16
DynamoDS/Dynamo,16,1,1,0,3,1,1,True,0,1
DynamoDS/Dynamo,16,3,11,1,0,0,5,True,0,0
DynamoDS/Dynamo,16,1,1,0,71,28,4,True,1,6
DynamoDS/Dynamo,16,1,7,10,0,0,20,False,1,0
DynamoDS/Dynamo,16,1,1,2,12,1,2,True,1,1
DynamoDS/Dynamo,16,1,2,2,29,6,3,True,0,5
DynamoDS/Dynamo,16,13,40,30,3940,3944,96,True,0,78
DynamoDS/Dynamo,17,6,12,3,934,966,15,True,1,8
DynamoDS/Dynamo,17,2,7,7,325,144,16,True,0,19
DynamoDS/Dynamo,17,1,3,4,220,80,7,True,1,5
DynamoDS/Dynamo,17,4,5,13,105,23,12,True,0,3
DynamoDS/Dynamo,17,12,15,7,571,1,28,True,1,7
