,Id,Slug,Url,HasTravis,HasCircle,NumPrs,NumComments
65430,61559562,auth0-extensions/auth0-github-deploy,https://api.github.com/repos/auth0-extensions/auth0-github-deploy,False,True,42.0,35.0
65510,13886476,zsh-users/zsh-autosuggestions,https://api.github.com/repos/zsh-users/zsh-autosuggestions,False,True,86.0,242.0
65540,23391501,tangrams/tangram-es,https://api.github.com/repos/tangrams/tangram-es,False,True,1324.0,3168.0
65648,17643793,SumoLogic/sumologic-python-sdk,https://api.github.com/repos/SumoLogic/sumologic-python-sdk,False,True,26.0,14.0
65679,9457170,auth0/omniauth-auth0,https://api.github.com/repos/auth0/omniauth-auth0,False,True,47.0,41.0
65703,65212179,conda-forge/conda-feedstock,https://api.github.com/repos/conda-forge/conda-feedstock,False,True,78.0,332.0
65715,14773779,tweag/HaskellR,https://api.github.com/repos/tweag/HaskellR,False,True,70.0,95.0
65727,42385171,venantius/accountant,https://api.github.com/repos/venantius/accountant,False,True,37.0,106.0
65763,67763988,conda-forge/wakatime-feedstock,https://api.github.com/repos/conda-forge/wakatime-feedstock,False,True,35.0,41.0
65771,47136789,pulibrary/requests,https://api.github.com/repos/pulibrary/requests,False,True,160.0,568.0
65852,11789591,jupe/mongoose-query,https://api.github.com/repos/jupe/mongoose-query,False,True,47.0,15.0
65863,33639704,aplazame/magento,https://api.github.com/repos/aplazame/magento,False,True,26.0,1.0
65870,45644056,spotify/apollo,https://api.github.com/repos/spotify/apollo,False,True,188.0,529.0
65955,24065819,gipit/gippy,https://api.github.com/repos/gipit/gippy,False,True,93.0,21.0
65975,30528539,optiopay/kafka,https://api.github.com/repos/optiopay/kafka,False,True,91.0,162.0
66018,25963037,h3poteto/whalebird.server,https://api.github.com/repos/h3poteto/whalebird.server,False,True,36.0,7.0
66022,42682653,palantir/gradle-git-version,https://api.github.com/repos/palantir/gradle-git-version,False,True,89.0,113.0
66039,45402653,contentful/ui-extensions-sdk,https://api.github.com/repos/contentful/ui-extensions-sdk,False,True,49.0,29.0
66066,50440990,nodes-ios/Codemine,https://api.github.com/repos/nodes-ios/Codemine,False,True,42.0,29.0
66104,24102687,intercom/intercom-node,https://api.github.com/repos/intercom/intercom-node,False,True,136.0,189.0
66107,30203935,metabase/metabase,https://api.github.com/repos/metabase/metabase,False,True,3429.0,6754.0
66108,51373599,holidayextras/static-site-generator,https://api.github.com/repos/holidayextras/static-site-generator,False,True,53.0,33.0
66154,71995937,nuxt/nuxt.js,https://api.github.com/repos/nuxt/nuxt.js,False,True,1228.0,3792.0
66155,35299873,platanus/potassium,https://api.github.com/repos/platanus/potassium,False,True,130.0,189.0
66178,16996386,RoboJackets/igvc-software,https://api.github.com/repos/RoboJackets/igvc-software,False,True,206.0,217.0
66206,44390179,Financial-Times/message-queue-gonsumer,https://api.github.com/repos/Financial-Times/message-queue-gonsumer,False,True,29.0,40.0
66271,37835557,steelbrain/php-serialize,https://api.github.com/repos/steelbrain/php-serialize,False,True,53.0,34.0
66318,62703910,Financial-Times/kmt-utilities,https://api.github.com/repos/Financial-Times/kmt-utilities,False,True,64.0,14.0
66377,60656168,stevector/migrate_pantheon,https://api.github.com/repos/stevector/migrate_pantheon,False,True,25.0,
66394,59117609,conda-forge/arrow-feedstock,https://api.github.com/repos/conda-forge/arrow-feedstock,False,True,18.0,28.0
66411,63541545,conda-forge/qt-feedstock,https://api.github.com/repos/conda-forge/qt-feedstock,False,True,66.0,689.0
66459,53346603,vimeo/VimeoNetworking,https://api.github.com/repos/vimeo/VimeoNetworking,False,True,267.0,433.0
66463,62991147,greysteil/where-is-grey,https://api.github.com/repos/greysteil/where-is-grey,False,True,5.0,11.0
66464,56243755,conda-forge/jupyter_client-feedstock,https://api.github.com/repos/conda-forge/jupyter_client-feedstock,False,True,23.0,66.0
66488,21357099,dustinfarris/ember-django-adapter,https://api.github.com/repos/dustinfarris/ember-django-adapter,False,True,92.0,353.0
66493,55640876,Clever/elasticsearch-toolbox,https://api.github.com/repos/Clever/elasticsearch-toolbox,False,True,33.0,38.0
66589,6749230,billiob/terminology,https://api.github.com/repos/billiob/terminology,False,True,16.0,29.0
66611,59026479,conda-forge/sunpy-feedstock,https://api.github.com/repos/conda-forge/sunpy-feedstock,False,True,43.0,114.0
66622,25490223,StackStorm/st2mistral,https://api.github.com/repos/StackStorm/st2mistral,False,True,13.0,8.0
66654,68940848,conda-forge/sundials-feedstock,https://api.github.com/repos/conda-forge/sundials-feedstock,False,True,46.0,109.0
66713,58836786,akiko-pusu/redmine_issue_templates,https://api.github.com/repos/akiko-pusu/redmine_issue_templates,False,True,149.0,81.0
66716,2350130,jaspervdj/websockets,https://api.github.com/repos/jaspervdj/websockets,False,True,80.0,131.0
66730,36654899,envire/envire-envire_core,https://api.github.com/repos/envire/envire-envire_core,False,True,17.0,33.0
66744,23179315,higanworks/knife-zero,https://api.github.com/repos/higanworks/knife-zero,False,True,33.0,29.0
66784,48294708,knockout/tko,https://api.github.com/repos/knockout/tko,False,True,15.0,31.0
66829,3625270,treasure-data/td-client-java,https://api.github.com/repos/treasure-data/td-client-java,False,True,112.0,145.0
66848,33417782,variadico/noti,https://api.github.com/repos/variadico/noti,False,True,25.0,54.0
66854,18224951,scbd/www.cbd.int,https://api.github.com/repos/scbd/www.cbd.int,False,True,376.0,27.0
66855,65936183,mattrayner/docker-lamp,https://api.github.com/repos/mattrayner/docker-lamp,False,True,23.0,9.0
66869,70951479,axe312ger/metalsmith-sharp,https://api.github.com/repos/axe312ger/metalsmith-sharp,False,True,26.0,19.0
66931,50579513,Financial-Times/n-barriers,https://api.github.com/repos/Financial-Times/n-barriers,False,True,149.0,33.0
66952,71402554,dollarshaveclub/shave,https://api.github.com/repos/dollarshaveclub/shave,False,True,66.0,84.0
66961,181306,drewr/postal,https://api.github.com/repos/drewr/postal,False,True,57.0,75.0
66977,67123771,conda-forge/lxml-feedstock,https://api.github.com/repos/conda-forge/lxml-feedstock,False,True,27.0,37.0
66981,6119227,thisandagain/sentiment,https://api.github.com/repos/thisandagain/sentiment,False,True,108.0,139.0
67001,39392572,Financial-Times/n-eager-fetch,https://api.github.com/repos/Financial-Times/n-eager-fetch,False,True,17.0,5.0
67064,55189310,conda-forge/pytest-django-feedstock,https://api.github.com/repos/conda-forge/pytest-django-feedstock,False,True,23.0,42.0
67068,10435390,linuxmint/cinnamon-settings-daemon,https://api.github.com/repos/linuxmint/cinnamon-settings-daemon,False,True,145.0,105.0
67080,49650494,Financial-Times/neo-model-utils-go,https://api.github.com/repos/Financial-Times/neo-model-utils-go,False,True,18.0,26.0
67102,27482687,dial-once/node-dom-extractor,https://api.github.com/repos/dial-once/node-dom-extractor,False,True,15.0,7.0
67147,22336832,Financial-Times/ft-poller,https://api.github.com/repos/Financial-Times/ft-poller,False,True,35.0,14.0
67159,2175297,redding/assert,https://api.github.com/repos/redding/assert,False,True,129.0,179.0
67164,7756865,killbill/killbill-paypal-express-plugin,https://api.github.com/repos/killbill/killbill-paypal-express-plugin,False,True,30.0,84.0
67177,63947841,conda-forge/google-api-python-client-feedstock,https://api.github.com/repos/conda-forge/google-api-python-client-feedstock,False,True,22.0,35.0
67201,22245954,onyx-platform/onyx-datomic,https://api.github.com/repos/onyx-platform/onyx-datomic,False,True,14.0,26.0
67206,33789762,rtfpessoa/diff2html-cli,https://api.github.com/repos/rtfpessoa/diff2html-cli,False,True,24.0,60.0
67209,18327618,cloudify-cosmo/cloudify-rest-client,https://api.github.com/repos/cloudify-cosmo/cloudify-rest-client,False,True,238.0,29.0
67228,34745923,heroku/heroku-connect-plugin,https://api.github.com/repos/heroku/heroku-connect-plugin,False,True,85.0,155.0
67239,22119747,gliderlabs/registrator,https://api.github.com/repos/gliderlabs/registrator,False,True,244.0,849.0
67281,64346436,verygood-ops/nginx-ssl-router,https://api.github.com/repos/verygood-ops/nginx-ssl-router,False,True,51.0,68.0
67288,58593605,dcos/mesos_state,https://api.github.com/repos/dcos/mesos_state,False,True,33.0,21.0
67320,57154630,roylines/node-epimetheus,https://api.github.com/repos/roylines/node-epimetheus,False,True,39.0,46.0
67332,42630470,king601/AthensMC,https://api.github.com/repos/king601/AthensMC,False,True,33.0,11.0
67404,10545480,r7kamura/autodoc,https://api.github.com/repos/r7kamura/autodoc,False,True,34.0,109.0
67448,74022730,Financial-Times/o-ft-affiliate-ribbon,https://api.github.com/repos/Financial-Times/o-ft-affiliate-ribbon,False,True,17.0,3.0
67526,62712396,liushuyu/lmms-translations,https://api.github.com/repos/liushuyu/lmms-translations,False,True,18.0,33.0
67535,25443661,gmcabrita/bloomex,https://api.github.com/repos/gmcabrita/bloomex,False,True,4.0,3.0
67549,55093069,palantir/auth-tokens,https://api.github.com/repos/palantir/auth-tokens,False,True,105.0,111.0
67554,27774541,vigetlabs/ars-arsenal,https://api.github.com/repos/vigetlabs/ars-arsenal,False,True,48.0,62.0
67587,71421006,conda-forge/pyarrow-feedstock,https://api.github.com/repos/conda-forge/pyarrow-feedstock,False,True,47.0,141.0
67616,23050575,cloudify-cosmo/cloudify-script-plugin,https://api.github.com/repos/cloudify-cosmo/cloudify-script-plugin,False,True,62.0,12.0
67660,41490001,codacy/codacy-brakeman,https://api.github.com/repos/codacy/codacy-brakeman,False,True,17.0,11.0
67669,41836881,nkbt/react-debounce-input,https://api.github.com/repos/nkbt/react-debounce-input,False,True,50.0,94.0
67686,59041105,conda-forge/tbb-feedstock,https://api.github.com/repos/conda-forge/tbb-feedstock,False,True,36.0,157.0
67689,27587921,Day8/re-frame,https://api.github.com/repos/Day8/re-frame,False,True,318.0,530.0
67710,37734226,Semantic-Org/Semantic-UI-React,https://api.github.com/repos/Semantic-Org/Semantic-UI-React,False,True,1284.0,4641.0
67716,30469458,bitcrowd/tickety-tick,https://api.github.com/repos/bitcrowd/tickety-tick,False,True,81.0,162.0
67811,54576981,factset/labeledpipe,https://api.github.com/repos/factset/labeledpipe,False,True,6.0,6.0
67836,17005910,openfl/openfl.org,https://api.github.com/repos/openfl/openfl.org,False,True,73.0,34.0
67844,64403286,electrumpayments/airtime-service-interface,https://api.github.com/repos/electrumpayments/airtime-service-interface,False,True,46.0,3.0
67848,4707414,uobikiemukot/yaft,https://api.github.com/repos/uobikiemukot/yaft,False,True,24.0,17.0
67870,49514071,18F/private-eye,https://api.github.com/repos/18F/private-eye,False,True,17.0,21.0
67904,31231576,gadventures/django-gapi-hooked,https://api.github.com/repos/gadventures/django-gapi-hooked,False,True,20.0,20.0
67915,11594840,plumatic/schema,https://api.github.com/repos/plumatic/schema,False,True,30.0,118.0
67938,1284185,PrismarineJS/mineflayer,https://api.github.com/repos/PrismarineJS/mineflayer,False,True,132.0,250.0
67970,67408730,conda-forge/pyagrum-feedstock,https://api.github.com/repos/conda-forge/pyagrum-feedstock,False,True,51.0,122.0
68003,57121627,conda-forge/configurable-http-proxy-feedstock,https://api.github.com/repos/conda-forge/configurable-http-proxy-feedstock,False,True,21.0,34.0
68074,68475485,komapijs/komapi-passport,https://api.github.com/repos/komapijs/komapi-passport,False,True,15.0,9.0
68099,18327646,cloudify-cosmo/cloudify-plugins-common,https://api.github.com/repos/cloudify-cosmo/cloudify-plugins-common,False,True,407.0,85.0
68101,26850654,vigetlabs/colonel-kurtz,https://api.github.com/repos/vigetlabs/colonel-kurtz,False,True,65.0,118.0
68115,41429855,c3boc/c3bos,https://api.github.com/repos/c3boc/c3bos,False,True,10.0,1.0
68147,43847008,tomatau/breko-hub,https://api.github.com/repos/tomatau/breko-hub,False,True,148.0,32.0
68177,28180064,AtomLinter/linter-lsc,https://api.github.com/repos/AtomLinter/linter-lsc,False,True,20.0,11.0
68305,54286693,conda-forge/gsw-feedstock,https://api.github.com/repos/conda-forge/gsw-feedstock,False,True,19.0,25.0
68355,11854950,girder/girder,https://api.github.com/repos/girder/girder,False,True,1951.0,7059.0
68365,55456871,lightstep/lightstep-tracer-ruby,https://api.github.com/repos/lightstep/lightstep-tracer-ruby,False,True,72.0,78.0
68372,5989991,unitedstates/congress-legislators,https://api.github.com/repos/unitedstates/congress-legislators,False,True,428.0,910.0
68390,11671912,bikeindex/bike_index,https://api.github.com/repos/bikeindex/bike_index,False,True,548.0,289.0
68396,21056104,martinthomson/i-d-template,https://api.github.com/repos/martinthomson/i-d-template,False,True,93.0,130.0
68485,47585131,TrueCar/gluestick,https://api.github.com/repos/TrueCar/gluestick,False,True,865.0,792.0
68588,38499182,kriztan/Pix-Art-Messenger,https://api.github.com/repos/kriztan/Pix-Art-Messenger,False,True,141.0,58.0
68617,16281199,Financial-Times/o-header,https://api.github.com/repos/Financial-Times/o-header,False,True,149.0,130.0
68618,53572975,Sagacify/logger,https://api.github.com/repos/Sagacify/logger,False,True,19.0,29.0
68634,17434992,Financial-Times/origami-build-tools,https://api.github.com/repos/Financial-Times/origami-build-tools,False,True,413.0,475.0
68644,10638704,treasure-data/td-android-sdk,https://api.github.com/repos/treasure-data/td-android-sdk,False,True,32.0,7.0
68648,25654128,concretesolutions/sunomono,https://api.github.com/repos/concretesolutions/sunomono,False,True,18.0,28.0
68662,35576688,verygood-ops/verygood.ossec-server,https://api.github.com/repos/verygood-ops/verygood.ossec-server,False,True,33.0,15.0
68671,76359281,qlik-oss/after-work.js,https://api.github.com/repos/qlik-oss/after-work.js,False,True,164.0,111.0
68704,48701042,thechangelog/changelog.com,https://api.github.com/repos/thechangelog/changelog.com,False,True,95.0,199.0
68723,57389170,vidsy/go-builder,https://api.github.com/repos/vidsy/go-builder,False,True,23.0,17.0
68744,45436531,thoughtbot/bamboo,https://api.github.com/repos/thoughtbot/bamboo,False,True,212.0,528.0
68807,45834101,cloudify-cosmo/cloudify-rest-docs,https://api.github.com/repos/cloudify-cosmo/cloudify-rest-docs,False,True,90.0,1.0
68927,46346617,cahirwpz/mimiker,https://api.github.com/repos/cahirwpz/mimiker,False,True,399.0,699.0
68934,16282233,Financial-Times/o-tracking,https://api.github.com/repos/Financial-Times/o-tracking,False,True,142.0,200.0
68982,63506043,conda-forge/wheel-feedstock,https://api.github.com/repos/conda-forge/wheel-feedstock,False,True,23.0,54.0
69002,761723,oaeproject/3akai-ux,https://api.github.com/repos/oaeproject/3akai-ux,False,True,799.0,3804.0
69047,68036989,Microsoft/oxa-tools,https://api.github.com/repos/Microsoft/oxa-tools,False,True,377.0,177.0
69049,31670909,18F/pulse,https://api.github.com/repos/18F/pulse,False,True,341.0,426.0
69108,23541119,slipstream/SlipStreamConnectors,https://api.github.com/repos/slipstream/SlipStreamConnectors,False,True,107.0,44.0
69152,16694400,ministryofjustice/cla_backend,https://api.github.com/repos/ministryofjustice/cla_backend,False,True,334.0,451.0
69154,26921344,Financial-Times/next-metrics,https://api.github.com/repos/Financial-Times/next-metrics,False,True,285.0,112.0
69179,59671169,nDenerserve/SmartPi,https://api.github.com/repos/nDenerserve/SmartPi,False,True,57.0,57.0
69231,49878403,zendesk/ruby-kafka,https://api.github.com/repos/zendesk/ruby-kafka,False,True,457.0,973.0
69275,25998468,Clever/csvlint,https://api.github.com/repos/Clever/csvlint,False,True,18.0,18.0
69401,45001096,unifio/terraform-aws-asg,https://api.github.com/repos/unifio/terraform-aws-asg,False,True,22.0,27.0
69449,54270346,conda-forge/git-feedstock,https://api.github.com/repos/conda-forge/git-feedstock,False,True,45.0,200.0
69519,67718028,thinkshout/bene,https://api.github.com/repos/thinkshout/bene,False,True,80.0,32.0
69529,42765708,crossroads/www.goodcity,https://api.github.com/repos/crossroads/www.goodcity,False,True,36.0,6.0
69546,53417869,Financial-Times/o-icons,https://api.github.com/repos/Financial-Times/o-icons,False,True,68.0,39.0
69554,71782541,uktrade/help,https://api.github.com/repos/uktrade/help,False,True,202.0,31.0
69563,40470925,ministryofjustice/money-to-prisoners-bank-admin,https://api.github.com/repos/ministryofjustice/money-to-prisoners-bank-admin,False,True,247.0,98.0
69571,5099405,linuxmint/nemo,https://api.github.com/repos/linuxmint/nemo,False,True,538.0,642.0
69575,52948109,conda-forge/tensorflow-feedstock,https://api.github.com/repos/conda-forge/tensorflow-feedstock,False,True,43.0,283.0
69635,1424783,halfhp/androidplot,https://api.github.com/repos/halfhp/androidplot,False,True,36.0,46.0
69637,48812431,Clever/cron-admin,https://api.github.com/repos/Clever/cron-admin,False,True,41.0,57.0
69681,27876753,Financial-Times/n-raven,https://api.github.com/repos/Financial-Times/n-raven,False,True,19.0,3.0
69742,30091667,remind101/empire,https://api.github.com/repos/remind101/empire,False,True,319.0,596.0
69755,68200339,mmazzarolo/react-native-modal-datetime-picker,https://api.github.com/repos/mmazzarolo/react-native-modal-datetime-picker,False,True,63.0,169.0
69757,67157395,greenelab/adage-server,https://api.github.com/repos/greenelab/adage-server,False,True,150.0,754.0
69767,75043220,StackStorm-Exchange/stackstorm-openstack,https://api.github.com/repos/StackStorm-Exchange/stackstorm-openstack,False,True,20.0,22.0
69812,44998549,mozilla/telemetry-batch-view,https://api.github.com/repos/mozilla/telemetry-batch-view,False,True,482.0,1504.0
69845,31166614,creichert/wai-middleware-throttle,https://api.github.com/repos/creichert/wai-middleware-throttle,False,True,15.0,54.0
69849,28027030,tictail/gulp-tictail,https://api.github.com/repos/tictail/gulp-tictail,False,True,26.0,13.0
69871,54355351,aaront/puckdb,https://api.github.com/repos/aaront/puckdb,False,True,160.0,69.0
69895,38612632,unboxed/unboxed.co,https://api.github.com/repos/unboxed/unboxed.co,False,True,343.0,236.0
69917,43838360,cloudwan/gohan,https://api.github.com/repos/cloudwan/gohan,False,True,621.0,871.0
70000,34760603,gocardless/gocardless-pro-python,https://api.github.com/repos/gocardless/gocardless-pro-python,False,True,16.0,7.0
70002,14579099,plotly/plotly.py,https://api.github.com/repos/plotly/plotly.py,False,True,452.0,1785.0
70008,46310811,stellar/java-stellar-sdk,https://api.github.com/repos/stellar/java-stellar-sdk,False,True,84.0,138.0
70012,63162011,shadow-robot/sr_blockly,https://api.github.com/repos/shadow-robot/sr_blockly,False,True,27.0,2.0
70087,39343774,nicompte/edtfy,https://api.github.com/repos/nicompte/edtfy,False,True,3.0,4.0
70090,17462686,qubyte/rubidium,https://api.github.com/repos/qubyte/rubidium,False,True,13.0,10.0
70130,63812255,launchdarkly/ld-relay,https://api.github.com/repos/launchdarkly/ld-relay,False,True,47.0,67.0
70141,29757600,auth0/jwt-auth-bundle,https://api.github.com/repos/auth0/jwt-auth-bundle,False,True,40.0,37.0
70142,66459040,guyfedwards/emoji,https://api.github.com/repos/guyfedwards/emoji,False,True,24.0,5.0
70158,37724576,codeclimate/codeclimate,https://api.github.com/repos/codeclimate/codeclimate,False,True,695.0,1126.0
70177,54469537,conda-forge/cc-plugin-glider-feedstock,https://api.github.com/repos/conda-forge/cc-plugin-glider-feedstock,False,True,14.0,25.0
70202,63435937,conda-forge/pysal-feedstock,https://api.github.com/repos/conda-forge/pysal-feedstock,False,True,17.0,20.0
70280,31666852,spyder-ide/qtawesome,https://api.github.com/repos/spyder-ide/qtawesome,False,True,68.0,194.0
70285,56647588,jedwards1211/react-library-skeleton,https://api.github.com/repos/jedwards1211/react-library-skeleton,False,True,1.0,2.0
70337,34725797,Oneflow/oneflow-sdk-php,https://api.github.com/repos/Oneflow/oneflow-sdk-php,False,True,26.0,2.0
70339,59502245,conda-forge/hmat-oss-feedstock,https://api.github.com/repos/conda-forge/hmat-oss-feedstock,False,True,23.0,39.0
70345,75832998,Financial-Times/origami-navigation-service,https://api.github.com/repos/Financial-Times/origami-navigation-service,False,True,71.0,23.0
70365,33145254,MicrosoftLearning/20532-DevelopingMicrosoftAzureSolutions,https://api.github.com/repos/MicrosoftLearning/20532-DevelopingMicrosoftAzureSolutions,False,True,135.0,33.0
70391,19707303,podlove/podlove-subscribe-button,https://api.github.com/repos/podlove/podlove-subscribe-button,False,True,47.0,35.0
70413,39474600,keepkey/python-keepkey,https://api.github.com/repos/keepkey/python-keepkey,False,True,36.0,33.0
70416,37712296,scottyab/rootbeer,https://api.github.com/repos/scottyab/rootbeer,False,True,38.0,46.0
70465,28509098,PuloV/ics-golang,https://api.github.com/repos/PuloV/ics-golang,False,True,20.0,13.0
70494,55957418,ethereum/remix,https://api.github.com/repos/ethereum/remix,False,True,543.0,207.0
70500,30607275,NYULibraries/contented,https://api.github.com/repos/NYULibraries/contented,False,True,67.0,40.0
70508,1200299,gregstewart/Teacup-In-A-Storm,https://api.github.com/repos/gregstewart/Teacup-In-A-Storm,False,True,17.0,
70535,56171692,conda-forge/pyresample-feedstock,https://api.github.com/repos/conda-forge/pyresample-feedstock,False,True,39.0,64.0
70548,76586412,istio/api,https://api.github.com/repos/istio/api,False,True,808.0,3306.0
70674,41851056,ministryofjustice/money-to-prisoners-noms-ops,https://api.github.com/repos/ministryofjustice/money-to-prisoners-noms-ops,False,True,232.0,26.0
70707,19837617,dobtco/screendoor-api-docs,https://api.github.com/repos/dobtco/screendoor-api-docs,False,True,22.0,27.0
70726,48516274,FOSDEM/infrastructure,https://api.github.com/repos/FOSDEM/infrastructure,False,True,142.0,88.0
70729,74278322,conda-forge/nbsphinx-feedstock,https://api.github.com/repos/conda-forge/nbsphinx-feedstock,False,True,16.0,46.0
70741,34853554,sparkbox/apprentice-at,https://api.github.com/repos/sparkbox/apprentice-at,False,True,110.0,10.0
70765,54501811,conda-forge/typing-feedstock,https://api.github.com/repos/conda-forge/typing-feedstock,False,True,14.0,14.0
70787,69500596,twindagger/magicbus,https://api.github.com/repos/twindagger/magicbus,False,True,3.0,2.0
70797,68800948,audkar/kotlin-empty-sandbox,https://api.github.com/repos/audkar/kotlin-empty-sandbox,False,True,10.0,
70830,11848885,Financial-Times/ft-origami,https://api.github.com/repos/Financial-Times/ft-origami,False,True,226.0,346.0
70935,42005688,narc0tiq/YARM,https://api.github.com/repos/narc0tiq/YARM,False,True,28.0,74.0
70970,75042490,StackStorm-Exchange/stackstorm-github,https://api.github.com/repos/StackStorm-Exchange/stackstorm-github,False,True,20.0,16.0
71018,23565243,numenta/nupic.research,https://api.github.com/repos/numenta/nupic.research,False,True,625.0,960.0
71062,26017724,YoEight/eventstore,https://api.github.com/repos/YoEight/eventstore,False,True,69.0,20.0
71161,47458752,tkqubo/codeclimate-tslint,https://api.github.com/repos/tkqubo/codeclimate-tslint,False,True,33.0,39.0
71167,28004288,igalarzab/sqjobs,https://api.github.com/repos/igalarzab/sqjobs,False,True,31.0,20.0
71175,63343808,kt3k/hash-route,https://api.github.com/repos/kt3k/hash-route,False,True,6.0,1.0
71205,40797633,jarun/googler,https://api.github.com/repos/jarun/googler,False,True,147.0,764.0
71210,62503105,conda-forge/alembic-feedstock,https://api.github.com/repos/conda-forge/alembic-feedstock,False,True,25.0,40.0
71212,66307521,mavenlink/brainstem-redux,https://api.github.com/repos/mavenlink/brainstem-redux,False,True,53.0,102.0
71216,41214145,NuCivic/react-nvd3,https://api.github.com/repos/NuCivic/react-nvd3,False,True,31.0,47.0
71217,58452417,conda-forge/openssl-feedstock,https://api.github.com/repos/conda-forge/openssl-feedstock,False,True,29.0,127.0
71265,43349187,pxgrid/codegrid-ui,https://api.github.com/repos/pxgrid/codegrid-ui,False,True,47.0,38.0
71269,64786115,conda-forge/plotly-feedstock,https://api.github.com/repos/conda-forge/plotly-feedstock,False,True,55.0,73.0
71357,69361094,Financial-Times/o-loading,https://api.github.com/repos/Financial-Times/o-loading,False,True,19.0,1.0
71367,52283078,raintank/raintank-apps,https://api.github.com/repos/raintank/raintank-apps,False,True,13.0,15.0
71444,51778505,PhpGt/Csrf,https://api.github.com/repos/PhpGt/Csrf,False,True,20.0,9.0
71462,48666825,kiwiirc/irc-framework,https://api.github.com/repos/kiwiirc/irc-framework,False,True,122.0,165.0
71591,49531341,lightstep/lightstep-tracer-javascript,https://api.github.com/repos/lightstep/lightstep-tracer-javascript,False,True,125.0,76.0
71625,37546446,Clever/node-process-metrics,https://api.github.com/repos/Clever/node-process-metrics,False,True,17.0,19.0
71638,14171087,Financial-Times/o-grid,https://api.github.com/repos/Financial-Times/o-grid,False,True,95.0,144.0
71662,31920592,zencoder/go-dash,https://api.github.com/repos/zencoder/go-dash,False,True,41.0,75.0
71686,43057104,packaged/rwd,https://api.github.com/repos/packaged/rwd,False,True,18.0,
71689,8655057,j256/ormlite-android,https://api.github.com/repos/j256/ormlite-android,False,True,24.0,138.0
71780,39779539,SumOfUs/champaign-ak-processor,https://api.github.com/repos/SumOfUs/champaign-ak-processor,False,True,113.0,96.0
71815,20315860,jwoolston/Android-Webcam,https://api.github.com/repos/jwoolston/Android-Webcam,False,True,23.0,
71832,56791509,andrzejchm/RESTMock,https://api.github.com/repos/andrzejchm/RESTMock,False,True,62.0,49.0
71840,62052309,conda-forge/stevedore-feedstock,https://api.github.com/repos/conda-forge/stevedore-feedstock,False,True,15.0,19.0
71860,34167510,transifex/openformats,https://api.github.com/repos/transifex/openformats,False,True,131.0,327.0
71921,51330008,lightstep/lightstep-tracer-python,https://api.github.com/repos/lightstep/lightstep-tracer-python,False,True,63.0,83.0
71966,15510233,openfisca/openfisca-france,https://api.github.com/repos/openfisca/openfisca-france,False,True,774.0,2295.0
71973,15393241,iadvize/php-convention,https://api.github.com/repos/iadvize/php-convention,False,True,15.0,30.0
71974,71493337,mozilla/experimenter,https://api.github.com/repos/mozilla/experimenter,False,True,422.0,187.0
72051,57100252,drecom/docker-ubuntu-ruby,https://api.github.com/repos/drecom/docker-ubuntu-ruby,False,True,10.0,
72061,66493660,helm/monocular,https://api.github.com/repos/helm/monocular,False,True,251.0,371.0
72094,31182045,jumanjihouse/docker-tftp-hpa,https://api.github.com/repos/jumanjihouse/docker-tftp-hpa,False,True,15.0,3.0
72111,5463774,pinax/pinax-stripe,https://api.github.com/repos/pinax/pinax-stripe,False,True,259.0,684.0
72121,34911198,biola/blogs,https://api.github.com/repos/biola/blogs,False,True,90.0,17.0
72164,56952544,ictsc/ictsc-github-member,https://api.github.com/repos/ictsc/ictsc-github-member,False,True,94.0,29.0
72221,33940705,CivicVision/civicvision.github.io,https://api.github.com/repos/CivicVision/civicvision.github.io,False,True,98.0,23.0
72270,43742179,activebridge/activebridge,https://api.github.com/repos/activebridge/activebridge,False,True,157.0,46.0
72338,18647525,auth0/laravel-auth0,https://api.github.com/repos/auth0/laravel-auth0,False,True,69.0,101.0
72342,13870053,matehat/cqerl,https://api.github.com/repos/matehat/cqerl,False,True,73.0,123.0
72353,56030437,TheKevJames/league,https://api.github.com/repos/TheKevJames/league,False,True,119.0,176.0
72360,32787174,grommet/grommet,https://api.github.com/repos/grommet/grommet,False,True,1275.0,1913.0
72393,42619623,Clever/discovery-node,https://api.github.com/repos/Clever/discovery-node,False,True,16.0,24.0
72449,23786728,Swrve/swrve-ios-sdk,https://api.github.com/repos/Swrve/swrve-ios-sdk,False,True,201.0,285.0
72457,2767849,libpd/pd-for-android,https://api.github.com/repos/libpd/pd-for-android,False,True,43.0,72.0
72463,36658921,alexpate/alexpate.uk,https://api.github.com/repos/alexpate/alexpate.uk,False,True,23.0,
72473,37467625,thumbor-community/aws,https://api.github.com/repos/thumbor-community/aws,False,True,53.0,166.0
72601,5616877,Revolutionary-Games/Thrive,https://api.github.com/repos/Revolutionary-Games/Thrive,False,True,303.0,848.0
72607,60219885,cybozu-go/aptutil,https://api.github.com/repos/cybozu-go/aptutil,False,True,21.0,61.0
72680,22363376,perobertson/requisition,https://api.github.com/repos/perobertson/requisition,False,True,30.0,2.0
72703,53875441,osumb/challenges,https://api.github.com/repos/osumb/challenges,False,True,294.0,213.0
72721,4955633,segmentio/analytics-java,https://api.github.com/repos/segmentio/analytics-java,False,True,91.0,89.0
72775,12926963,reactioncommerce/reaction,https://api.github.com/repos/reactioncommerce/reaction,False,True,2186.0,6383.0
